'station','sensor',year,month,day,start,0100,0200,0300,0400,0500,0600,0700,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,end
BEC,2,2006,03,19,4.32,4.35,4.36,4.36,4.36,4.36,4.36,4.36,4.36,m,m,m,m,m,m,m,m,4.36,4.36,4.36,4.36,4.36,4.36,4.36

BEC,2,2006,03,20,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,m,m,m,m,4.36,m,m,4.36,4.36,4.36,4.36,4.36,4.40,4.51,4.73

BEC,2,2006,03,21,4.77,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,m,m,m,m,m,m,m,m,4.78,4.78,4.78,4.78,4.78,4.78,4.78

BEC,2,2006,03,22,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,m,m,m,m,m,m,m,m,4.78,4.78,4.78,4.78,4.78,4.78,4.78

BEC,2,2006,03,23,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,m,m,m,m,m,m,m,m,4.78,4.78,4.78,4.78,4.78,4.78,4.78

BEC,2,2006,03,24,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,m,m,m,m,m,m,m,m,4.78,4.78,4.78,4.78,4.78,4.78,4.78

BEC,2,2006,03,25,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,m,m,m,m,m,m,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.80

BEC,2,2006,03,26,4.80,4.80,4.80,4.80,4.80,4.80,4.81,4.81,m,4.81,4.81,m,m,4.81,4.81,m,4.81,4.81,4.81,4.81,4.81,m,4.81,4.81

BEC,2,2006,03,27,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,m,m,m,m,m,m,m,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81

BEC,2,2006,03,28,4.81,4.81,4.81,4.82,4.83,4.84,4.84,m,m,m,m,4.84,m,m,4.84,4.86,4.88,4.96,5.08,5.40,5.50,5.52,5.52,5.52

BEC,2,2006,03,29,5.52,5.52,5.52,5.54,5.59,5.60,5.60,5.60,5.60,m,5.60,m,m,m,m,m,m,5.60,5.60,5.60,5.60,5.60,5.60,5.60

BEC,2,2006,03,30,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,m,m,m,m,m,m,m,m,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60

BEC,2,2006,03,31,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,m,m,5.60,5.60,m,m,m,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60

BEC,2,2006,04,01,5.60,5.61,5.61,5.61,5.62,5.62,5.62,5.62,5.62,m,m,m,m,m,m,m,m,5.64,5.64,5.64,5.64,5.64,5.64,5.64

BEC,2,2006,04,02,5.64,m,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,m,m,m,m,m,m,m,m,5.64,5.64,5.64,5.64,5.64,5.64

BEC,2,2006,04,03,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,m,m,m,m,m,m,m,5.64,5.64,5.64,5.68,5.69,5.69,5.69,5.69

BEC,2,2006,04,04,5.69,5.69,5.69,5.69,5.69,5.69,5.69,5.69,m,m,m,m,m,m,5.85,6.12,6.25,6.43,6.52,6.60,6.63,6.67,6.70,6.72

BEC,2,2006,04,05,6.78,6.78,6.78,6.84,6.84,6.92,6.93,m,6.96,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,06,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,07,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,08,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,09,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,10,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,11,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,12,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,13,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,m,m,m,m,m,m,m,6.96,6.96,6.96,6.96,6.96,6.96

BEC,2,2006,04,14,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,m,6.96,6.96,7.05,m,m,m,7.29,m,7.29,7.29,7.29,7.29,7.29,7.30,7.34

BEC,2,2006,04,15,7.35,7.35,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,16,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,17,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,18,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,19,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,20,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,21,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.36,7.36

BEC,2,2006,04,22,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,m,m,m,m,m,m,m,m,m,7.36,7.36,7.36,7.36,7.36,7.42,7.42

BEC,2,2006,04,23,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,m,m,m,m,m,m,m,m,m,7.42,7.42,7.42,7.42,7.42,7.42

BEC,2,2006,04,24,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,m,m,m,m,m,m,m,m,m,7.42,7.42,7.42,7.42,7.42,7.42

BEC,2,2006,04,25,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,m,m,m,m,m,m,m,m,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42

BEC,2,2006,04,26,7.42,7.44,7.44,7.45,7.45,7.45,7.45,7.45,m,m,m,m,m,m,m,m,m,7.45,7.45,7.45,7.45,7.45,7.45,7.45

BEC,2,2006,04,27,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,m,m,m,m,m,m,m,m,m,7.45,7.45,7.45,7.45,7.45,7.45,7.45

BEC,2,2006,04,28,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,m,m,m,7.45,m,m,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45

BEC,2,2006,04,29,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,m,m,m,m,m,m,m,m,m,7.45,7.45,7.45,7.45,7.45,7.45

BEC,2,2006,04,30,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,m,m,m,m,m,m,m,m,m,7.45,7.45,7.45,7.45,7.45,7.45

BEC,2,2006,05,01,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,m,m,m,m,m,m,m,m,m,7.45,7.45,7.45,7.45,7.45,7.45

BEC,2,2006,05,02,7.45,7.45,7.45,7.45,7.45,7.46,m,7.46,7.46,7.46,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,03,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,04,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,05,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,06,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,07,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,08,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,09,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,10,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,11,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,12,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,13,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

BEC,2,2006,05,14,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,m,m,m,m,m,m,m,m,m,m,7.46,7.46,7.46,7.46,7.46,7.46

